Subject_id,Topics,Levels_key,L1s,Essays
249,PTJ0,B1_1,CHN,"﻿ I agree that it is important for college students to have a part-time job. Firstly, college students have grown up to be adults, having a part-time job means that they can make money to support themselves. Although the money is just part of their living expense; it is a symbol of independence. So I think it is necessary. Besides, during the process, they will get more experience, which can improve their poor social knowledge. And they have to meet kinds of people including the kind and the bad, the young and the old. Then they are sure to know what means communication and cooperation. They aren't the center in the society any more, which is not the same as living at home. They'll learn tolerance and acceptance gradually. What's more, they can acknowledge teamwork deeply. And teamwork is what they must face after they graduate. What's more, they can know their disadvantages only if they have done work actually. They will try to use what they learn in practice, and transform the theory to reality gradually. Certainly, there is a premise that part-time job shouldn't affect their study. In a word, I am in favor that it is important for college students to have a part-time job."
126,PTJ0,B1_1,CHN,"﻿Nowadays, more and more college students are getting out of the school and do some part-time jobs while still doing their study. So, what's the reason? Apparently, it is, maybe not necessary, very important to do some part-time jobs. The importances are as follows:Firstly, as we all know, the college education pays more attention not to the practice but to the theory. However, part-time job is a chance for the students to use what they got at school and to change their theory into practice. Meanwhile, it can enrich their college life as well as improve their work abilities. Secondly, the students will get much experience through part-time job, such as how to get along with their boss and colleagues and how to develop the attitude to shoulder their responsibilities. The experience they get can do much help to their job finding after graduate. Finally, doing part-time jobs can help the students gain independence, especially the financial independence? Although it seems impossible, we have the desire to make our own living because we are already adults. However, we can earn some money if we do part-time jobs. Thus, we can ask for much less money from our parents, which can make us feel more independent."
127,PTJ0,B1_1,CHN,"﻿Nowadays, with the high pace of the society and the improvement of living standard, people get better education. Universities and colleges take in more and more students. On the one hand, more people have access of further education, but on the other hand, the opportunity of getting a good job largely decreases. It's more common for a college student to have a part-time job than ever, partly because they can make money to support the family, make more friends, and maybe mostly because it can increase their experience and let them adapt to their occupations and the society more quickly after graduation. There exists a wide debate that whether the college students should have a part-time job for the sake of getting possible working experience. The opponents hold the opinion that it will do harm to their study and their future career. On contrast, it is more widely accepted that it is important to do so but not necessarily. If the students does well enough in his studying, and have extra energy, seeking a part-time job can surely help him succeed in the future. But pay attention, the results differs in different situations. If he or she has trouble even in basic studying process, spending so much time in jobs is obviously unnecessary. After all, as a student, no matter in primary school or in college, it is more important to learn. All in all, whether to have a part-time job depends on specific situation. But the significance of a part-time job can hardly be ignored."
341,PTJ0,B1_1,CHN,"﻿It has become a trend that more and more college students do part time job outside. In my points of view, it's totally necessary for college students to do part time job. First of all, doing part time job can help widen one's horizon. We has spent most of time on study for almost nine years. Little time do we have to see what things are like in social, not to say practicing our social skills. Therefore, we should go out and do part time job when we are in college, in which time we have less pressure in study. What we learn when doing part time job will definitely equip us well for the coming society. Doing part time job has more advantages than this. The time we should do part time job is relatively stationary. So we need not go outside time and time to find social work to do. What's more, we can get some money from doing the job, which will cease our parents' stress with money. These are the reasons why we should choose doing part time jobs instead of other social work during college time. All in all, doing part time job does lots of good for us. And college students should do part time job."
332,SMK0,B1_1,CHN,"﻿The addiction to the cigarettes belongs to many people. And when it comes to the argument whether to forbid the smoking completely, the people can't make the same decision. Some agree when others are against. In my opinion, I think the cigarette should be forbidden. The cost of cigarette is a large burden,. Many people, including the poor man, spend thousands of money buying cigarette. It's a huge payment that most people can't afford. Maybe government can gain a lot from the trade. But in my mind, nothing can weight more than the better life of civilians. So the government abandon their small profit and forbid smoking immediately. Less smoking, less conflagration. In due time, every firing cigarette can burn down a town.. And most people won't put out their cigarettes, especially in the desert and forest, where there can have a fire easily. So influenced by the spread of no smoking, fireman's work won't be so busy anymore. Last and the most importantly, following the increasing of smokers' number, the amount of cancer patients also grow rapidly. Most lung cancer patients have several decade history of smoking. So for everybody who want to have a long and high-quality life it a must to give up your smoking habit. And if a smoker who had known that smoking can harm other people's health still stick to smoking, he may be too selfish. So considering the health of you and people around you, smokers should give up smoking. The three reason I listed above has explain my view. The policy forbidding smoking can benefits many people. So the government should put it into practice as soon as possible."
154,SMK0,B1_1,CHN,"﻿ Smoking should be completely banned at all the restaurants in the country Almost at every place even at school, we could see some persons smoking. Sometimes, we can ignore the smokers; after all, they are not smoking near us. But what if they smoke in public just in the restaurants? In my opinion, smoking should be completely banned at all the restaurants in the country. In the first place, the smokers themselves are the most direct victims of smocking. As is known to us all, cigarettes contains a kind of material called nicotine which will do harm to human bodies, especially to the smokers themselves. Moreover, the harmful smoke will also have an indirect bad effect on those around the smokers. In addition, restaurant is a public place for people to have their meals. And all the individuals in the restaurants need a clean and comfortable environment. Let's say, someone smokes when you are having you dinner, what reaction will you have? I'm sure you will be angry and ask the impolite smoker to stop smoking or smoke somewhere else. Besides, there's no doubt that smoking in public can cause a dilemma situation between you and your companions. To conclude, Smoking should be completely banned at all the restaurants in the country. It will decrease the risk of harm the health both of smokers themselves and people around. At the same time, it also contributes to making a quiet, clean and comfortable atmosphere in public."
155,SMK0,B1_1,CHN,"﻿There are a lot of people are addicted to smoking. So many people like smoking in the public without other's health and warnings. Why? Perhaps they think it is cool for them to light a cigarette and blow the smoke to the air. Or they form a habit of having a cigar in the mouth. But it's really a bad behavior in the public for both yourself and others around you. From my point of view, smoking in the public places will bring about a lot of problems. First, it do harm to anyone who around you. Cause these people are victim smokers. And among them, perhaps there're someone who are ill or sick, if they smell your smoke, they will get worse or evenly die. Second, if you smoke in the public places, our fresh air will be dirty in this limited space. Public space belongs to everyone and no one have the right to pollute it. Everyone have their obligation to contribute to our society and we shouldn't do something bad to our society. Finally, there will be more rubbish on the street such as the dog-ends. And if the lighting dog-ends are thrown carelessly, perhaps a fire will be set and it will lead to a tragedy. So it is meaningful to ban smoking in the public places. As we all know that people in our society should be of the educated men. It is our tradition and our rank to be a polite and well-behavior people so that our nation will become stronger and everyone in that general mood of society So, we should ban smoking from the root, it really do harm to people's health."
333,SMK0,B1_1,CHN,"﻿I think smoking should be completely banned at all the restaurants in the country. As kwon to all, smoking is harmful to people. When you smoke, the tobacco burns and give off a lot off smokes that are harmful to your body especially to your lungs. A medical experiment shows that people who smoke a lot get lung cancer and other similar ills more than those who didn't smoke. So everyone should try their best not to smoke. What's worse, the medial experiment shows that one people smokes will do more harm to people beside him/her. Restaurants are public place, if you smoke, others will be affected. It's impolite to smoke in public places. If there are children eating, the smoke given off by tobacco will do more harm to them. Now, many developed countries have set series of lows to forbid people from smoking in public places, e. g. internet café, restaurants, shopping center and so on. Then, why didn't we ask people not to smoke and just forbid them from smoking in restaurants and other public places? Because we must take steps one by one. Otherwise there will suddenly be lots of workers who have no job. So I think smoking should be completely banned at all the restaurants in the country."
067,PTJ0,B1_1,CHN,"﻿ The advertisements that advertised by students hunting for a part-time job are everywhere. A large number of college students say that they want to get a part-time job. But there are some people holding the point that it's not necessary for college students to have a part-time job. The supporters believe that a part-time job will benefit students for several aspects. First of all, students can get paid through their work which can reduce the financial burden of their family. In addition, having a part-time job can make students more independent which may be helpful for them to get ready for the coming challenges. Last but not the least, taking a part-time job will offer students some opportunities to acquire skills and experiences benefiting to their future works. The opponents criticize the supporters for their lack of long-term consideration. They hold the point that students must spare no efforts to study other than concern about other distractions. Only by study hard will they be well-trained so that they can start from a higher stage. As for me, taking a part-time job can only be a choice to students has lots of time. If students can't manage their study, they'd better not take a part-time job."
201,PTJ0,B1_1,CHN,"﻿Different people hold different views on part-time jobs for college students. Although more and more people focus their attention on part-time jobs, I don't think we should do part-time jobs in college. We fell happy and proud that we go to the colleges we have long been dreaming for after great efforts. However we are faced with more challenges. The subjects we study are not easy to grasp. We also need to develop social relationships. Still, we need to take part in many competitions. Moreover, there are quite a lot of books lying in the library we need to go though. It is really a great opportunity for us to develop ourselves in all aspects. We are supplied with so many chances that we have no time to do part-time jobs. It would be better that we go out when we graduate. In conclusion, we should cherish the golden time in college for self-learning and self-developing. What the most important is that we would better keep busy every minute to make each day count in order to fulfill our dream and contribute to our society better. So do not do things that distract our attention from studying. Make better use of every day to make ourselves more and more independent powerful."
200,PTJ0,B1_1,CHN,"﻿Recently, I found some people are discussing warmly on weather it is important for college student to have a part-time job. Someone think it is a waste of time for student who should spend much of in studying while some believe that it is a good chance for student to get the knowledge on how to earn money and how to live in the society which they have to learn when they leave school. To my point of view, it is important for college student to have a part-time job. First of all, it is a good chance for student raise their ability of living in the society. As we all know, during the recent years, it is hard for some student who just left school to find a good job since the company do not admit they ability by a piece of paper since the education system is not trustful. At this time, if they show something they got in the part-time job, it would be very useful for them. Meanwhile, as a college student myself, I find that we have a lot of spare time after finishing the courses required, the part-time job in spare time can enlarge our abilities of communication, teamwork spirit and so on. However, we should have a clear mind on the priority, as a student, the first mission is learning, part-time job can help us a lot, but if you failed a lot, you will still face many problems,. Beyond this, pay more attention with the contract when you what to sign in a part-time job."
400,SMK0,B1_1,CHN,"﻿It's a very common topic that should we ban smoking at all the restaurant in the country. There are many answers for every one may have different understanding of smoking. In my point of view, we should not smoke not only in all restaurants, but also in all public places. The most important thing is that smoking is harmful to health. According to some research done by many scientists, smoking can lead to many pulmonary diseases, the most terrible thing of which is lung cancer. Smoking also increases the possibilities of developing heart disease, especially for women smokers. The damage can also affect baby's health through mother. And when a person is smoking, that doesn't mean that only he is smoking, people around him is obliged to smoke, too. It equals to damage other people's life in invisible way. That's unfair to these people who don't smoke. Here are some cases in our life. If we go to a restaurant for dinner, do you want your great meal disturbed by the unpleasant smoke. When you are we are waiting for the bus, a man site beside you smoke constantly just to get over his boring time. So what do the smoker would think if they exchange their roles? To make it a better world, we should learn to respect other people's feelings. It's necessary to ban smoking in restaurant."
292,PTJ0,B1_1,CHN,"﻿As a college student, he is no longer the child he has ever been. We can't always depend on our parents, it is the time that we should do something to make a living by ourselves. Maybe we are still out of the ability to maintain our own living, but we at least should have a try. Most of us may choose waiter as our part-time job during our vocation or even at weekends for its convenience. It's great, as a waiter you can touch many different kinds of people, increasing your experience which can't be provided by the college. Furthermore, what we should learn during our college period is not only the knowledge from the book, but the skill to cooperate with others and the method to enter the society. Part-time job gives you a chance to touch the hardness and the stress of the social life which can give you some directions on the way of your life. Most of us are the only child in our family, we don't pay much attention to the importance of the money since our childhood. Part-time job can teach us how hard it is to make money, I think nobody can do better than it in this area. In brief, I think It is important for college students to have a part-time job."
308,PTJ0,B1_1,CHN,"﻿ At present, it becomes a trend that college students go in for part-time jobs in their spare time. As far as I am concerned, it's important for us to do proper part-time jobs. Entering college means the first time to be really individual to most students. And after all we will sooner or later walk into the real society and face many challenges alone. Definitely, while in college, it's quite a good opportunity to enhance our ability to cope with many difficulties that we probably come across later. For example, how to deal with the interpersonal relationship properly how to face the huge tasks that your boss set and above all how can we be confident. Doing part-time jobs can make us know more about the society and teach us how to be engaged in it. It is the golden time to learn new things at this age, especially this process of learning is like bury the seeds from which we can harvest a lot in four years when we formally enter the society. On the other hand, doing part-time jobs can teach students a very important lesson, namely how to make money and how hard to make money. For a long period, most student may have been accustomed to asking money from their parents. It cannot do any help to shape a correct attitude toward money. Whereas, part-time jobs can solve the problem. Through the work, students know it impressively that No pains, no gains. And they can also enjoy their own gains. Seeing their own efforts paid off, it must be a great joy. So, from where I stand, it is quite important for college students to do part-time jobs, which is of great help to their life, both present and future."
358,SMK0,B1_1,CHN,"﻿I don't share the same opinion that smoking should be completely banned at all the restaurant in the country. As is known to us all, smoking does great harm to the smokers and it is even more serious for those who are around the smokers. With the rise on awareness of health protection, there are sever regulations on smoking in many public places such as hospitals, airports, etc. As is the case with some restaurants. However, if we prohibit smoking in restaurant at all, there will arise many problems and inconvenience. First of all, it is unfair for those who smoke. Just like my daddy, it is so difficult for him to quit smoking that he failed doing that again and again. I know clearly how hard it is for him to spend any one more minute when he want to smoke. So once smoking is totally banned in restaurant maybe my father will never dine out any longer. What is more, many people may try to break the rules resulting from not smoking for a long time. Thus it will cause loads of unnecessary problems. So how to solve this problem? In my opinion, we just need to set another room for those who smoke specifically then we can all enjoy a happy time together."
197,PTJ0,B1_1,CHN,"﻿As a college students, we have more free time. So we can choose some of part-time job to do. Everything has two sides. Part-time job also both have its advantages and disadvantages. Of course, There are many advantages part-time job can bring to us. Firstly, the experience. We all know that working experience is important to us in this society. Well, how can we get the working experience in university? Part-time job is one of the ways. No matter how, have experience is better than have nothing. Secondly, the chance. Everyone has its own ability, but not everyone has chance to use his or her ability. That's the point, so part-time job give us a way to have more chances. Imaging, if your work ability is good, you may have been noticed by your boss, then you may have a good opportunity to enter this company after you graduate from school. The society is full of competition. Lots of college students couldn't find job after they graduate. Think about that. Part-time job may bring you a brighter future. But on the other side, part-time job eat the time of study. Many of my friends said to me that they have no time to study. Why? Because of they have more than one part-time job. There's no doubt that they would have no time to study. So I think if a college student wants to have a part-time job. He or she must find a balance point between study and job. Anyway, we are still students, so we must have enough time to study. That's what I think about the part-time job brings to us. What I want to say is that if you want to have a part-time job. Just do it, but don't forget about your study. That's enough."
359,SMK0,B1_1,CHN,"﻿ Some people hold the point that smoking should be completely banned at all the restaurants in the country. I completely agree with that. Smoking is a really bad habit that makes many people annoyed. When someone smokes, he influences people around him. The worse thing is that it may cause more harm to others than to himself. It is their freedom to smoke, but people should not to do it in public. When you smoke in public, you also force the people around you to smoke. It would be impolite. Everyone knows that smoking is bad for our health. You don't care your health, but they do. On the other hand, it is not safety to smoke in public place. It will be dangerous if you throw the smoked cigarette everywhere. It is easy to cause a fire accident. In fact there are seas of fire accidents are caused by smoking. Also, many people would fell sick if someone somke around them when they have a meal. Restaurant should offer a fresh atmosphere for people to have a meal. So, it is necessary to forbid smoking in restaurant. To conclude, smoking should be completely banned at all the restaurants in the country."
196,PTJ0,B1_1,CHN,"﻿Today, many college students have part-time jobs. Some people think that a part-time job is important to college students because they think is essential part of the campus life and do good to our future. The other think that part-time job waste our times. Well, in my opinion, I don't think part-time job is important to us. I have two reasons. First, as a college student, our main duty is study. We only have 24 hours a day, we only have about 30 days a month, we only have 12 month a year, We only have 4 years in college. So time is precious, time is important to us. If we spend much time in doing part-time job, we have no time to study, that's not good. When we graduate from college, we may be too busy to study. So we should pay more attention to study, not part-time job. Second, as a college student, there is a little chance to have a meaningful part-time job. Think about it, you go to find a job such like waiter. This job has no relationship with the knowledge we learn. They do this job just for money. That's not a good phenomenon because we only can learn little thing from the job. Although part-time job has some advantages for us such like help us know this society and help us gain some work experience. But as a saying goes do right thing in right time. As a college student, we should put study at first part of our lives. So I think it's not important for us to have a part-time job."
105,PTJ0,B1_1,CHN,"﻿Personally, it's important for college students to take a part-time job. One reason is that college students are not as busy as middle school students. They have more leisure time. Perhaps some students don't know what to do or they may be addicted to the computer games. They just don't how to use the leisure time. So taking a part-time job can make them feel a little more comfortable and help them make the leisure time more useful. Taking a part-time job also has many other advantages. The one who take a part-time job can gain more experience on getting along well with others. They can also make more friends easily. All these can help them become more acceptable when they seek for a job after graduating. So having a part-time job can help students be ready for the future work. Another advantage is so important that can't be ignored. Taking a part-time job can get more money. This advantage may be the first concern of the students. Someone thinks that making money can make them be independent from their parents. And they also have money to buy what they have dreamed for a long time. Concerning about the advantage to take a part-time job, it's important for college students to take a part-time job."
104,PTJ0,B1_1,CHN,"﻿As we know, college is a period, at which students improve themselves both in knowledge and in experience. Other than, after they graduated from the high school, and came to the college, they have much more time after class than ever before. And since then, they can dominant their time freely. So making a good use of it may do great help to improve their ability. And having a part-time job is one of best way to make good use of their time out of class. Firstly, having a part-time job can provide them opportunities to meet all kinds of people and encounter different things, which belong to society only. And you may make friends or meet your Mr. Right when you have the part-time job. Secondly, having a part-time job can not only own some money but also own confidence. In my opinion, when you make money by yourselves, you will feel a sense of pride and achievement; in the meantime, you will speak highly of yourself and become more confident. Thirdly, if you can look for a part-time job relates to your courses, you can use the knowledge learned from school earlier, which will make you realize your courses thoroughly. Above all, it's important for college students to have a part-time job."
036,SMK0,B1_1,CHN,"﻿Recently, the problem that whether smoking should be banned at restaurant is hotly discussed. I think the view point that smoking should be banned completely at all the restaurants in the country has it reasons. On the one hand, smoking is a conventional manner on occasions like a meeting between friends. What's more, offering a smoke to a person is a generally accepted way of making acquaintance of him or her. In a word, it is smoking that often creates a relaxing atmosphere. On the other hand, it is also smoking that keeps many people and people who live with them from living a happy life. Many people have terrible diseases because of smoking for a long time. Also, the restaurant is a public place; these who smoke are to blame for spoiling others' health because second-hand smoke can be very harmful. People who are non-smokers will not have mood to eat when they sit close to smokers in the restaurants. On conclusion, I think smoking as a manner of long history, is impossible to be banned by law. The government and the press are supposed to try their best to spread knowledge about the harms of smoking. Thus, I agree with the banning of smoking at restaurants in the country. But not only by regulation, must we try to arouse people's awareness of the harms of smoking."
251,SMK0,B1_1,CHN,"﻿It is widely acknowledged that smoking does much harm for human's health and it should be completely banned at all especially at all the restaurants, which may not only benefit the person himself, but also do good for the people around. Like most of the other public places, restaurants are always crowded where different kinds of people stay together. They have meals, talk freely and at the same time have a lot of fun. However, it is often occurred that someone lit up a cigarette who may just be accustomed to this kind of relax but really bothers the others. People who don't smoking will feel very uncomfortable and unsatisfied, and people who smoke will tend to have a cigarette too which would make most of the other people around more unpleasant and not want to have meals any more. What's worse, those smokers obviously show bad manners, leave a bad impression and largely ruin their personal image. On the other hand, it is accepted that smoking does more harm to the people around than the very person who smokes. So the smoker really should be condemned as he sacrifices others' health for his own bad habits. OK, now imagine that you walk into a restaurant where there is so much smoke floating in the air that one can hardly breathe, would you want to sit down or even have a meal? Of course you won't. Therefore, for the sake of the fame of the restaurant and the health of all people, smoking should be completely banned. And as long as all of us put it into action, then the meals may taste more delicious."
037,SMK0,B1_1,CHN,"﻿In our daily life, we can't ignore the bare fact that smoking exists in most restaurants, which has become a heating problem. Different citizens have different attitudes towards the phenomenon, however, as we can see, some restaurants have taken actions according to smoking. As far as I am concerned, smoking is bound to be completely banned at the restaurants in the country. To begin with, smoking is not socially acceptable, which affects both yourself and others. As a citizen, we need to shoulder our shared responsibility in the society and learn to be self-disciplined. Smokers shouldn't damage others' health in order to enjoy themselves. What's more, smoking at restaurants is immoral although the law hadn't made nay punishment for smoking. There is no denying that smokers have their freedom to do it. But choice encourages both freedom and responsibility, so as adults, smokers must learn to handle both wisely. Most often, I have the burning desire to arouse the public awareness of smoking, with the development of modernization and civilization of our society, the quality of people' living standard needs to be improved correspondingly. If smoking can be completely banned at restaurants, the whole society can develop more prosperously, peacefully and harmoniously."
176,SMK0,B1_1,CHN,"﻿It can be seen at many places that selling cigarettes and some people smoke in the restaurant, especially the persons who do business in society. But they do not know that they have influence others' heath. From my point of view, in the restaurant is not polite for us to smoke, also give a bad impression to other people. Just around us, in a restaurant not very large, if a person smokes at the table, and the vegetables with meat will polluted at the same time, the fresh air will be the pollution and the surroundings will become worse and worse. They do not care about this, just enjoy themselves and do what they want to do. Smoking in the restaurant is not only bad for our own health and habits but also take the inconvenience to others. In China we should give a good example to the others all over the world so that after this we will be proud of ourselves. In a world, it's not a good thing to smoke in the restaurant. Even through we are the students on campus, we still should do it first and do it well, and smoking has a very serious effect on our health not only in the restaurant but also at every place."
223,PTJ0,B1_1,CHN,"﻿As we all know, college is the bridge between schools and society. Therefore it's in great need that we college students take some part time jobs. In China, students are used to the school life. They are just connected to classmates and teachers and can get money easily from their parents. They will feel uncomfortable when they are suddenly faced with the society. They will feel tired when they have to earn their own life. However it will be rather different if college students do some part time jobs. Firstly, they will have four years to get used to the rules of modern society. That will make the adaptation smoother. Secondly, they will be able to communicate with business friends instead of classmates and teachers who are always supporting you, which make their future development easier. In a word, a man with four years' working experience is always more attractive than a freshman. This is the major meaning of taking part time jobs. In addition, taking part time jobs can earn some changes to improve your financial level. I can buy something I like without asking my parents for money. That will make me feel more independent. To be brief, it's of high value to do part time jobs."
219,SMK0,B1_1,CHN,"﻿At recently, there is a heated view whether smoking should be completely banned at all restaurants in China. With the development of the society, Smoking has became a world problem. there are more and more people to smoke. Many people think pressure of family, work, life lead to smoke. Though smoker have many reasons to smoke. they think smoking is own thing. But in my opinion, Smoking should be completely banned at all the restaurants in China. On the one hand, Smoking will be effect people's health and life. People will have a bad effects. Some people start to smoke when they are young. When they stop to smoke they feel terrible. They will feel headache. Whatever they do, they don't have no action. On the other hand, when you smoke in restaurants, you will be effect other people's health. It have worse effects. it will destroy restaurants environment. And non-smoker will be terrible. So smoker effect another. They maybe do not find their action will hurt anther people. Though analysis of above, smoking should be completely banned at all the restaurants in China. The government could make law to forbid smoking in restaurants. And it warn smoking will effect yourself and another people's health. It will many good aspects to life. In a word, Smoking should be completely banned at all the restaurants in China."
383,SMK0,B1_1,CHN,"﻿Although smoking is an unhealthy living habit and many people see it as a social cancer which threats both the smokers themselves and other people's health, banning smoking in all the restaurants is quite unnecessary and irrational. On one hand, if this practice targets at encouraging more and more smokers to quit smoking, that would be too strict. Quit smoking is a long and bitter process, it's impossible for those smokers to make it overnight, banning smoking in restaurants makes their life not convenient and may hurt their feelings because I think restaurants should be a place to relax, where many people ease their pressure by enjoying smoking. On the other hand, if restaurants aim at protecting other costumers' health, complete banning on smoking is not necessary at all. Like the minority of restaurants in the world, we can separate smokers from ordinary costumers and place them in an independent kitchen. To conclude, although smoking is not welcomed in public places, we can make it too strict. However, we can set some rules to limit them, but not totally ban smoking."
100,SMK0,B1_1,CHN,"﻿In recent years, we see more and more people smoke everywhere in public places like street, supermarkets, restaurants, and so on. Some people think we should ban smoking in all the restaurants in the country. Opinions of whether it should be banned in restaurants vary from person to person. First of all, as far as we know, smoking is bad for our health; Health body is our capital for struggling live, if we don't have healthy body, how can we live our life to the full? So you eat and smoke together in the restaurants, it is very harmful. More importantly, if you smoking in restaurant, it will influence other people where closed to you, these people who will have an uncomfortable feeling while he smelled this taste. They come to restaurants to have a good meal, not to smell cigarette smoke. We must put other's thoughts in our hearts, and can't leave the public behind. Most important, some people think that restaurants are comfortable places for those people who are busy all the days around. But the thoughts of others who can't live with smokes can't be over emphasized. Perhaps, to solve this issue is not easy at all, but it's worth trying. We should do our best, such as hold a speech in public announce that the disadvantage for smoking or do some more Public service advertising to improve the present situation. The government set a rule to force people smoke outside of the restaurants. I do believe it will be better in the future."
367,SMK0,B1_1,CHN,"﻿Today, smoking is a widely spread habit among all the people. A few years ago, only adults smoke. But now, not only adults but also teenagers smoke. And people start smoking in more and more places. But many people are tired of this. So should smoking be banned? The answer is yes. For example, if you smoke in restaurant, you will pollute the air. Others will inbreathe the polluted air and it is harmful to their health. And the polluted air will also do harm to you. And smoking will produce a bad smell. It will make others dislike you. It will also harm to the restaurant. And smoking in other public places should also be banned. If you smoke in an Internet bar, the smell will be attached to everything in the bar. Breathing will be difficult in the bar. The next to come will feel bad when surfing the Internet. The lungs of everyone will be damaged by the smell. The most important thing is that the air will be polluted and it will influence the health of everyone. As you know, when you smoke, it will be more harmful to others who breathe in the smell. In my opinion, people should give up smoking. Smoking is harmful to not only the people but also the environment. Giving up smoking is equal to taking care of others and the environment."
101,SMK0,B1_1,CHN,"﻿Have you ever met the situation that when you are enjoying the delicious food in a restaurant, suddenly the boring smoke flies into your noses It becomes much common to see people smoking in the restaurant, which often make non-smokers lose their appetite and feel annoyed to inhale second-hand smoke?On account that cigarette could help people eliminate the feeling of loneliness and depression temporarily, more and more people begin to smoke. According to the survey, there are a large number of people smoking among every age. We cannot prevent everyone from smoking, but we need to exert ourselves to protect people who don't smoke from breathing in the polluted air which attributes to the smokers. We all know what's in second-hand smoke, and also first-hand smoke for the smokers. Cigarette is poisonous. Nicotine in it is a drug, so is the carbon monoxide from smoke. People who smoke would in all probability suffer from a variety of diseases and die prematurely. The second-hand smoke is fatal to us the same as the first-hand smoke, perhaps even more harmful. For the benefit of non-smokers, smoking should be regulated in public places, especially in the restaurant. The smelly smoke not only ruins what could be a dainty morsel but also destroy people's health. Before we can advise all the smokers to abstain from smoking, I think there is absolutely no doubt that smoking should be banned in the restaurant in the country."
255,PTJ0,B1_1,CHN,"﻿For what reasons do we go in to university? Some students are gifted talents in science, and they love academic research out of nature and want to spend their life in this honorable thing. But for most of us, we go to schools because we want a promising future. Because of this motivation, we come to university for higher education, to prepare for our coming career. So, if we want to learn some survival skills in college, then it is important for us to take a part time job outside the campus. Here are some reasons below. First and foremost, what we learn in schools are just some theories. Only after we apply them in social practice can we properly handle them. So part time job will help us enhance our college performance. As for me, a student with major in finance, I really want an internship of famous accounting companies, like the winter internship of ****. After working in such a company, I would have a better idea of what I am interesting in and what is needed much attention in my study process. Secondly, doing part time job will provide one with better preparation in his future career and make him more competent in the job interviewing. Companies would always like applicant with professional experience. It is because the part time job would not only equip him with professional knowledge, but also make him more mature and more dependable. In conclusion, a part time job is much meaningful to a student who wants to make advanced preparation for career. The part time job will enhance his academic performance and expand the professional experience as well."
032,PTJ0,B1_1,CHN,"﻿As college students, we leave our hometown and go to new places to study. Also, we try our best to live on our own feet. In this case, many students apply for part time jobs to support themselves. So does the time spent on part time jobs really deserve?On one hand, the advantages stand out. Through part time job, students can get some money for school and daily life. And to students in need of money, it is just necessary. Then students can get good experience both academically and socially. With more contact to the society, students learn more about out-school life. What's more, part-time job helps students develop good working habits and communicating skills that are really useful for future work. On the other hand, there are also some disadvantages; first, inexperienced job-hunting may bring students artificial information and waste money and confidence. Then the second disadvantage is that many students spend too much time working so that they leave behind others in studies. To conclude, every coin has its two sides. So is the part-time job. If we deal with it carefully, we care sure to make the most of it. My personal idea is to take suitable part-time job when you really need or want to gain experience. But everybody has his own situation, so just do not follow others blindly."
254,PTJ0,B1_1,CHN,"﻿ I don't think it is important for college students to have a part-time job. No matter how good it is to take a part-time job for a college student, his first duty is study. Someone think that they can learn more knowledge in a part-time job, but not everyone can pay the time and energy. I strongly believe only the students who have the ability to do well in their class can have a part-time job. For most college student, it is not an easy thing to grasp all the knowledge that they must know. If these students just think have a part-time is important and use up their time to do the job, how can they to be good students? Having a part-time job just like a lesson which you can take if you are full of energy, but it is not important for college students. It can teach you something you can't learn from our books, but it can also fill your heart with something like anger, hatred and so on. To early to have a job, even a part-time job, has no good for a student. Even most college students has been adult, they are too young to have a real job. To make a long story short, I think it is not important for college students to have a part-time job."
192,SMK0,B1_1,CHN,"﻿As we all know that smoking does harm to our health. The topic 'Smoking should be completely banned at all the restaurants in the country?' is so hot. In my opinion, the answer is yes. Obviously, smoking is bad for our health. Some smokers, however, like to smoke in public places, such as in the restaurant. When they are smoking in the restaurant, not only themselves, but also others will be infected. If smoking is allowed in the public places, the person who does not smoke will be infected and then they will be sick. At the same time, study shows that smoking does bigger harm to their health. This is unfair. On the other hand, smoking will pollute the air and the environment. You should know that smoking is dangerous. When you go to a restaurant, you will find that the table, table cloth and so on which are damaged by smoking. You can find holes in them. So you should understand the effects. We have a conscience by nature. So we cannot be selfish. Finally, it is a good idea to ban smoking in public places and in the restaurant because a ban can reduce conflicts and does less harm to human beings' health. At the same time, the environment we live in will be protected. Everyone can do it immediately."
